KEY,Formation,Std_Fm_Name,Location,Lat,Long,Age,Source_Uncertainty,Uncertainty,Known_Uncertainty,Mineralogy,TOC,d13C-org,d13C-carb,N,Internal_Isotope_Ref,Internal_Age_Ref,External_Ref,Strauss_Table,Summary?,Duplicate_Key,Countif_Duplicate,Duplicate,Circular_Citation,KT_Filtered,KT_Reason,Poor_Age_Constraints_(>50Ma),PMCID_Sample_Info,Flagged,Comments
7040,Derevnya Formation,Derevnya Fm,Russia,63.7,98.1,875,800 to 1200,325,X,"CAL, DOL",,,1.70,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Derevnya FmRussiaCAL, DOL1.7",0,FALSE,FALSE,,,X,,,
7041,Derevnya Formation,Derevnya Fm,Russia,63.7,98.1,875,800 to 1200,325,X,"CAL, DOL",,,2.10,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Derevnya FmRussiaCAL, DOL2.1",0,FALSE,FALSE,,,X,,,
7042,Derevnya Formation,Derevnya Fm,Russia,63.7,98.1,875,800 to 1200,325,X,"CAL, DOL",,,2.60,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Derevnya FmRussiaCAL, DOL2.6",0,FALSE,FALSE,,,X,,,
7043,Derevnya Formation,Derevnya Fm,Russia,63.7,98.1,875,800 to 1200,325,X,"CAL, DOL",,,1.80,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Derevnya FmRussiaCAL, DOL1.8",1,FALSE,FALSE,,,X,,,
7044,Derevnya Formation,Derevnya Fm,Russia,63.7,98.1,875,800 to 1200,325,X,"CAL, DOL",,,1.80,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Derevnya FmRussiaCAL, DOL1.8",2,FALSE,FALSE,,,X,,,
7045,Derevnya Formation,Derevnya Fm,Russia,63.7,98.1,875,800 to 1200,325,X,"CAL, DOL",,-28.4,2.10,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Derevnya FmRussiaCAL, DOL-28.42.1",0,FALSE,FALSE,,,X,,,
7046,Derevnya Formation,Derevnya Fm,Russia,63.7,98.1,875,800 to 1200,325,X,"CAL, DOL",,,0.10,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Derevnya FmRussiaCAL, DOL0.1",0,FALSE,FALSE,,,X,,,
7047,Derevnya Formation,Derevnya Fm,Russia,63.7,98.1,875,800 to 1200,325,X,"CAL, DOL",,,1.30,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Derevnya FmRussiaCAL, DOL1.3",0,FALSE,FALSE,,,X,,,
7048,Derevnya Formation,Derevnya Fm,Russia,63.7,98.1,875,800 to 1200,325,X,"CAL, DOL",,,1.40,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Derevnya FmRussiaCAL, DOL1.4",1,FALSE,FALSE,,,X,,,
7049,Derevnya Formation,Derevnya Fm,Russia,63.7,98.1,875,800 to 1200,325,X,"CAL, DOL",,,0.90,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Derevnya FmRussiaCAL, DOL0.9",0,FALSE,FALSE,,,X,,,
7050,Derevnya Formation,Derevnya Fm,Russia,63.7,98.1,875,800 to 1200,325,X,"CAL, DOL",,,1.90,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Derevnya FmRussiaCAL, DOL1.9",0,FALSE,FALSE,,,X,,,
7051,Derevnya Formation,Derevnya Fm,Russia,63.7,98.1,875,800 to 1200,325,X,"CAL, DOL",,,2.00,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Derevnya FmRussiaCAL, DOL2",0,FALSE,FALSE,,,X,,,
7052,Derevnya Formation,Derevnya Fm,Russia,63.7,98.1,875,800 to 1200,325,X,"CAL, DOL",,,2.00,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Derevnya FmRussiaCAL, DOL2",1,FALSE,FALSE,,,X,,,
7053,Derevnya Formation,Derevnya Fm,Russia,63.7,98.1,875,800 to 1200,325,X,"CAL, DOL",,,-2.40,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Derevnya FmRussiaCAL, DOL-2.4",0,FALSE,FALSE,,,X,,,
7054,I-5  Atar Group,Atar Gp,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,2.97,,Fairchild et al. (1990)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Atar GpMauritaniaCAL, DOL2.97",0,FALSE,FALSE,,,X,,,
7055,I-5  Atar Group,Atar Gp,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,2.35,,Fairchild et al. (1990)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Atar GpMauritaniaCAL, DOL2.35",0,FALSE,FALSE,,,X,,,
7056,I-5  Atar Group,Atar Gp,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,2.97,,Fairchild et al. (1990)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Atar GpMauritaniaCAL, DOL2.97",1,FALSE,FALSE,,,X,,,
7057,I-5  Atar Group,Atar Gp,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,2.57,,Fairchild et al. (1990)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Atar GpMauritaniaCAL, DOL2.57",0,FALSE,FALSE,,,X,,,
7058,I-5  Atar Group,Atar Gp,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,1.12,,Fairchild et al. (1990)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Atar GpMauritaniaCAL, DOL1.12",0,FALSE,FALSE,,,X,,,
7059,I-5  Atar Group,Atar Gp,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,2.25,,Fairchild et al. (1990)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Atar GpMauritaniaCAL, DOL2.25",0,FALSE,FALSE,,,X,,,
7060,I-5  Atar Group,Atar Gp,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,2.32,,Fairchild et al. (1990)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Atar GpMauritaniaCAL, DOL2.32",0,FALSE,FALSE,,,X,,,
7061,I-5  Atar Group,Atar Gp,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,2.74,,Fairchild et al. (1990)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Atar GpMauritaniaCAL, DOL2.74",0,FALSE,FALSE,,,X,,,
7062,I-5  Atar Group,Atar Gp,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,1.53,,Fairchild et al. (1990)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Atar GpMauritaniaCAL, DOL1.53",0,FALSE,FALSE,,,X,,,
7063,I-5  Atar Group,Atar Gp,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,0.76,,Fairchild et al. (1990)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Atar GpMauritaniaCAL, DOL0.76",0,FALSE,FALSE,,,X,,,
7064,I-5  Atar Group,Atar Gp,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,2.08,,Fairchild et al. (1990)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Atar GpMauritaniaCAL, DOL2.08",0,FALSE,FALSE,,,X,,,
7065,I-5  Atar Group,Atar Gp,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,2.33,,Fairchild et al. (1990)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Atar GpMauritaniaCAL, DOL2.33",0,FALSE,FALSE,,,X,,,
7066,I-5  Atar Group,Atar Gp,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,2.18,,Fairchild et al. (1990)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Atar GpMauritaniaCAL, DOL2.18",0,FALSE,FALSE,,,X,,,
7067,I-5  Atar Group,Atar Gp,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,2.31,,Fairchild et al. (1990)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Atar GpMauritaniaCAL, DOL2.31",0,FALSE,FALSE,,,X,,,
7068,I-5  Atar Group,Atar Gp,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,2.09,,Fairchild et al. (1990)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Atar GpMauritaniaCAL, DOL2.09",0,FALSE,FALSE,,,X,,,
7069,I-5  Atar Group,Atar Gp,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,-2.32,,Fairchild et al. (1990)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Atar GpMauritaniaCAL, DOL-2.32",0,FALSE,FALSE,,,X,,,
7070,I-5  Atar Group,Atar Gp,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,1.90,,Fairchild et al. (1990)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Atar GpMauritaniaCAL, DOL1.9",0,FALSE,FALSE,,,X,,,
7071,I-5  Atar Group,Atar Gp,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,2.80,,Fairchild et al. (1990)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Atar GpMauritaniaCAL, DOL2.8",0,FALSE,FALSE,,,X,,,
7072,I-5  Atar Group,Atar Gp,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,2.50,,Fairchild et al. (1990)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Atar GpMauritaniaCAL, DOL2.5",0,FALSE,FALSE,,,X,,,
7073, Unit I5,Unit I5,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,0.62,,Shields et al. (unpubl.a),"(Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5MauritaniaCAL, DOL0.619",0,FALSE,FALSE,,,X,,,
7074, Unit I5,Unit I5,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,0.10,,Shields et al. (unpubl.a)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5MauritaniaCAL, DOL0.1",0,FALSE,FALSE,,,X,,,
7075, Unit I5,Unit I5,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,0.53,,Shields et al. (unpubl.a)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5MauritaniaCAL, DOL0.531",0,FALSE,FALSE,,,X,,,
7076, Unit I5,Unit I5,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,0.68,,Shields et al. (unpubl.a)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5MauritaniaCAL, DOL0.676",0,FALSE,FALSE,,,X,,,
7077, Unit I5,Unit I5,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,0.06,,Shields et al. (unpubl.a),"(Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5MauritaniaCAL, DOL0.06",0,FALSE,FALSE,,,X,,,
7078,Unit I5,"Unit I5, Taoudenni Basin",Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,1.04,,Shields et al. (unpubl.a)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5, Taoudenni BasinMauritaniaCAL, DOL1.04",0,FALSE,FALSE,,,X,,,
7079, Unit I5,Unit I5,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,1.28,,Shields et al. (unpubl.a)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5MauritaniaCAL, DOL1.276",0,FALSE,FALSE,,,X,,,
7080,Unit I5/I6,"Unit I5-6, Taoudenni Basin",Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,4.79,,Shields et al. (unpubl.a)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5-6, Taoudenni BasinMauritaniaCAL, DOL4.789",0,FALSE,FALSE,,,X,,,
7081, Unit I5,Unit I5,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,1.15,,Shields et al. (unpubl.a)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5MauritaniaCAL, DOL1.148",0,FALSE,FALSE,,,X,,,
7082, Unit I5,Unit I5,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,0.86,,Shields et al. (unpubl.a)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5MauritaniaCAL, DOL0.864",0,FALSE,FALSE,,,X,,,
7083,Unit I5,"Unit I5, Taoudenni Basin",Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,0.91,,Shields et al. (unpubl.a),"(Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5, Taoudenni BasinMauritaniaCAL, DOL0.91",0,FALSE,FALSE,,,X,,,
7084, Unit I5,Unit I5,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,0.78,,Shields et al. (unpubl.a)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5MauritaniaCAL, DOL0.783",0,FALSE,FALSE,,,X,,,
7085, Unit I5,Unit I5,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,1.21,,Shields et al. (unpubl.a)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5MauritaniaCAL, DOL1.212",0,FALSE,FALSE,,,X,,,
7086, Unit I5,Unit I5,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,1.70,,Shields et al. (unpubl.a)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5MauritaniaCAL, DOL1.702",0,FALSE,FALSE,,,X,,,
7087, Unit I5,Unit I5,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,2.30,,Shields et al. (unpubl.a)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5MauritaniaCAL, DOL2.296",0,FALSE,FALSE,,,X,,,
7088, Unit I5,Unit I5,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,1.35,,Shields et al. (unpubl.a),"(Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5MauritaniaCAL, DOL1.345",0,FALSE,FALSE,,,X,,,
7089,Unit I4,"Unit I4, Taoudenni Basin",Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,0.25,,Shields et al. (unpubl.a),"(Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I4, Taoudenni BasinMauritaniaCAL, DOL0.251",0,FALSE,FALSE,,,X,,,
7090, Unit I5,Unit I5,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,0.86,,Shields et al. (unpubl.a)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5MauritaniaCAL, DOL0.864",1,FALSE,FALSE,,,X,,,
7091, Unit I5,Unit I5,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,1.68,,Shields et al. (unpubl.a)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5MauritaniaCAL, DOL1.677",0,FALSE,FALSE,,,X,,,
7092, Unit I5,Unit I5,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,2.05,,Shields et al. (unpubl.a)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5MauritaniaCAL, DOL2.048",0,FALSE,FALSE,,,X,,,
7093, Unit I5,Unit I5,Mauritania,20.5,-9.9,890,750 to 1000,140,X,"CAL, DOL",,,2.26,,Shields et al. (unpubl.a)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I5MauritaniaCAL, DOL2.26",0,FALSE,FALSE,,,X,,,
7097,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,3.80,,Tucker (1982),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL3.8",0,FALSE,FALSE,,,X,ooids,,
7098,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,3.90,,Tucker (1982),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL3.9",0,FALSE,FALSE,,,X,,,
7099,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,4.00,,Tucker (1982),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL4",0,FALSE,FALSE,,,X,,,
7100,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,4.10,,Tucker (1982),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL4.1",0,FALSE,FALSE,,,X,,,
7101,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,4.10,,Tucker (1982),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL4.1",1,FALSE,FALSE,,,X,,,
7102,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,4.10,,Tucker (1982),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL4.1",2,FALSE,FALSE,,,X,,,
7103,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,4.20,,Tucker (1982),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL4.2",0,FALSE,FALSE,,,X,,,
7104,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,4.30,,Tucker (1982),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL4.3",0,FALSE,FALSE,,,X,,,
7105,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,4.30,,Tucker (1982),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL4.3",1,FALSE,FALSE,,,X,,,
7106,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,4.50,,Tucker (1982),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL4.5",0,FALSE,FALSE,,,X,,,
7107,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,4.50,,Tucker (1982),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL4.5",1,FALSE,FALSE,,,X,,,
7108,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,4.50,,Tucker (1982),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL4.5",2,FALSE,FALSE,,,X,,,
7109,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,4.80,,Tucker (1982),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL4.8",0,FALSE,FALSE,,,X,,,
7116,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,3.80,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL3.8",1,FALSE,FALSE,,,X,neomorphic ooids,,
7117,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,3.40,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL3.4",0,FALSE,FALSE,,,X,early dolospar,,
7118,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,2.30,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL2.3",0,FALSE,FALSE,,,X,crystal silt,,
7119,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,2.00,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL2",0,FALSE,FALSE,,,X,dolomicrite,,
7120,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,2.60,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL2.6",0,FALSE,FALSE,,,X,columnar cement,,
7121,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,3.40,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL3.4",1,FALSE,FALSE,,,X,internal sediment,,
7122,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,2.60,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL2.6",1,FALSE,FALSE,,,X,columnar cement,,
7123,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,2.50,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL2.5",0,FALSE,FALSE,,,X,columnar cement,,
7124,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,3.70,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL3.7",0,FALSE,FALSE,,,X,acicular cement,,
7125,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,0.90,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL0.9",0,FALSE,FALSE,,,X,ooids,,
7126,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,3.90,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL3.9",1,FALSE,FALSE,,,X,acicular cement,,
7127,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,4.30,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL4.3",2,FALSE,FALSE,,,X,ooids,,
7128,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,3.10,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL3.1",0,FALSE,FALSE,,,X,baroque dolospar,,
7129,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,4.50,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL4.5",3,FALSE,FALSE,,,X,crystal silt,,
7130,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,4.60,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL4.6",0,FALSE,FALSE,,,X,ooids,,
7131,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,4.40,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL4.4",0,FALSE,FALSE,,,X,peloids,,
7132,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,5.30,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL5.3",0,FALSE,FALSE,,,X,acicular cement,,
7133,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,5.10,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL5.1",0,FALSE,FALSE,,,X,late dolospar,,
7134,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,4.70,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL4.7",0,FALSE,FALSE,,,X,early dolospar,,
7135,Beck Spring Dolomite,Beck Springs Dolomite,USA,40.7,-96.2,890,800 to 1080,190,X,"CAL, DOL",,,5.60,,Zempolich et al. (1988),Corsetti and Hagadorn (2000),PMCID 1.1a,,FALSE,"Beck Springs DolomiteUSACAL, DOL5.6",0,FALSE,FALSE,,,X,early dolospar,,
7138,Namaqua-Natal Belt,Namaqua-Natal Belt,South Africa,-28.7,25.3,950,900 to 1000,50,X,"DOL, MAG",,,0.10,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,"Namaqua-Natal BeltSouth AfricaDOL, MAG0.1",0,FALSE,FALSE,,,X,,,
7139,Namaqua-Natal Belt,Namaqua-Natal Belt,South Africa,-28.7,25.3,950,900 to 1000,50,X,"DOL, MAG",,,0.70,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,"Namaqua-Natal BeltSouth AfricaDOL, MAG0.7",0,FALSE,FALSE,,,X,,,
7140,Unit I2,"Unit I2, Taoudenni Basin",Mauritania,20.5,-9.9,998,900 to 1100,102,X,"CAL, DOL",,,-1.65,,Shields et al. (unpubl.a)," (Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I2, Taoudenni BasinMauritaniaCAL, DOL-1.65",0,FALSE,FALSE,,,X,,,
7143,7143,Aldan Shield,Russia,63.7,98.1,900,Malge seq.,50,,CAL,,,-0.06,,Galimov et al. (1968),,PMCID 1.1a,,FALSE,Aldan ShieldRussiaCAL-0.06,0,FALSE,FALSE,,,X,,,
7144,7144,Aldan Shield,Russia,63.7,98.1,900,Malge seq.,50,,CAL,,,0.00,,Galimov et al. (1968),,PMCID 1.1a,,FALSE,Aldan ShieldRussiaCAL0,0,FALSE,FALSE,,,X,,,
7145,7145,Aldan Shield,Russia,63.7,98.1,900,890-1000,100,X,"CAL, DOL",,,0.06,,Galimov et al. (1968),,PMCID 1.1a,,FALSE,"Aldan ShieldRussiaCAL, DOL0.06",0,FALSE,FALSE,,,X,,,
